ts,decision_ts,gross,net,exposure,turnover,txn_cost,slippage_cost,costs
2016-04-26,2016-04-25,0.0023777841384199565,0.0023634337140586246,0.9999999999999998,0.0057401697445328345,1.148033948906567e-05,2.8700848722664173e-06,1.4350424361332086e-05
2016-04-27,2016-04-26,0.0025477944719499842,0.002444482534316666,1.0,0.04132477505332724,8.264955010665448e-05,2.066238752666362e-05,0.0001033119376333181
2016-04-28,2016-04-27,-0.008306736215123702,-0.008330980422320593,1.0,0.009697682878756775,1.939536575751355e-05,4.8488414393783875e-06,2.4244207196891938e-05
2016-04-29,2016-04-28,-0.004337006932227822,-0.004394427304628802,0.9999999999999999,0.022968148960391774,4.593629792078355e-05,1.1484074480195888e-05,5.742037240097944e-05
2016-05-02,2016-04-29,0.0026231473440117784,0.0021753322455927656,0.9999999999999997,0.17912603936760507,0.00035825207873521023,8.956301968380256e-05,0.00044781509841901275
2016-05-03,2016-05-02,-0.009599425480369695,-0.009667257906953422,1.0000000000000002,0.02713297063349108,5.426594126698216e-05,1.356648531674554e-05,6.78324265837277e-05
2016-05-04,2016-05-03,-0.005379577746438118,-0.005444040250722856,1.0,0.025785001713895472,5.1570003427790945e-05,1.2892500856947736e-05,6.446250428473868e-05
2016-05-05,2016-05-04,0.0005202490947859871,0.00041582772347393155,0.9999999999999999,0.04176854852482221,8.353709704964441e-05,2.0884274262411103e-05,0.00010442137131205553
2016-05-06,2016-05-05,0.00396389743368536,0.003911217747061404,1.0,0.021071874649582628,4.2143749299165256e-05,1.0535937324791314e-05,5.267968662395657e-05
2016-05-09,2016-05-06,-0.003172043185062746,-0.0032544810551427897,0.9999999999999999,0.032975148032017385,6.595029606403477e-05,1.6487574016008692e-05,8.243787008004347e-05
2016-05-10,2016-05-09,0.011491529044358495,0.010888940559042173,0.9999999999999999,0.24103539412652863,0.00048207078825305725,0.00012051769706326431,0.0006025884853163216
2016-05-11,2016-05-10,-0.003055729905184956,-0.0031234046179795362,1.0,0.02706988511783206,5.413977023566411e-05,1.3534942558916028e-05,6.767471279458014e-05
2016-05-12,2016-05-11,-0.002270618345262015,-0.0023771936481057554,1.0,0.04263012113749616,8.526024227499232e-05,2.131506056874808e-05,0.0001065753028437404
2016-05-13,2016-05-12,-0.008435111744922496,-0.009786272228328308,1.0,0.540464193362325,0.00108092838672465,0.0002702320966811625,0.0013511604834058125
2016-05-16,2016-05-13,0.01062350439232836,0.010565913421746911,1.0,0.023036388232579197,4.6072776465158394e-05,1.1518194116289598e-05,5.7590970581448e-05
2016-05-17,2016-05-16,-0.005631319130088781,-0.005673581327390152,1.0,0.01690487892054847,3.380975784109694e-05,8.452439460274235e-06,4.2262197301371174e-05
2016-05-18,2016-05-17,5.9878997813411945e-05,-0.0005212433793378679,1.0,0.23244895086051193,0.00046489790172102384,0.00011622447543025596,0.0005811223771512798
2016-05-19,2016-05-18,-0.004853652403038083,-0.004950177903126909,1.0,0.03861020003553049,7.722040007106099e-05,1.9305100017765248e-05,9.652550008882623e-05
2016-05-20,2016-05-19,0.0065842115372472245,0.006571495769217881,1.0,0.005086307211737223,1.0172614423474447e-05,2.5431536058686118e-06,1.2715768029343058e-05
2016-05-23,2016-05-20,-0.0023461741565571352,-0.0024230575163409684,0.9999999999999999,0.030753343913533293,6.150668782706659e-05,1.5376671956766647e-05,7.688335978383323e-05
2016-05-24,2016-05-23,0.00742984278946429,0.0065314566403749915,1.0,0.3593544596357192,0.0007187089192714385,0.00017967722981785962,0.0008983861490892981
2016-05-25,2016-05-24,0.0053340859976117325,0.005252382711899032,0.9999999999999999,0.032681314285080434,6.536262857016088e-05,1.634065714254022e-05,8.170328571270108e-05
2016-05-26,2016-05-25,-0.0006036533362481859,-0.001436994901203905,0.960856559879139,0.3333366259822876,0.0006666732519645753,0.00016666831299114382,0.000833341564955719
2016-05-27,2016-05-26,0.0014194675063040165,0.0005999893621333672,0.95039684310253,0.32779125766825973,0.0006555825153365194,0.00016389562883412984,0.0008194781441706493
2016-05-31,2016-05-27,0.00015861436284401168,-0.0007791229116452299,1.0000000000000002,0.3750949097956966,0.0007501898195913932,0.0001875474548978483,0.0009377372744892416
2016-06-01,2016-05-31,0.0024130962501986604,0.0023539980928347338,1.0,0.023639262945570616,4.727852589114123e-05,1.1819631472785308e-05,5.909815736392654e-05
2016-06-02,2016-06-01,0.0027566156063096735,0.002677185090912482,1.0,0.03177220615887667,6.354441231775334e-05,1.5886103079438336e-05,7.943051539719168e-05
2016-06-03,2016-06-02,0.0036329588776375936,0.00360315114402919,1.0000000000000002,0.01192309344336151,2.384618688672302e-05,5.961546721680755e-06,2.9807733608403776e-05
2016-06-06,2016-06-03,0.0038370301837799877,0.003656170569086533,1.0,0.07234384587738187,0.00014468769175476372,3.617192293869093e-05,0.00018085961469345465
2016-06-07,2016-06-06,0.0035954498145889177,0.002668233561255549,1.0,0.37088650133334755,0.0007417730026666951,0.00018544325066667378,0.000927216253333369
2016-06-08,2016-06-07,0.005024544316120565,0.004983884553035581,1.0,0.016263905233993653,3.252781046798731e-05,8.131952616996827e-06,4.0659763084984136e-05
2016-06-09,2016-06-08,-0.004754640057998167,-0.004834420731020348,0.9999999999999999,0.03191226920887248,6.382453841774496e-05,1.595613460443624e-05,7.978067302218121e-05
2016-06-10,2016-06-09,-0.013401392769941269,-0.013462622416449976,0.9999999999999999,0.024491858603483144,4.898371720696629e-05,1.2245929301741572e-05,6.122964650870786e-05
2016-06-13,2016-06-10,-0.007452067326254594,-0.008856221736019495,1.0,0.5616617639059598,0.0011233235278119197,0.0002808308819529799,0.0014041544097648997
2016-06-14,2016-06-13,-0.0040114708456099836,-0.0040885347196848035,1.0,0.030825549629928048,6.16510992598561e-05,1.5412774814964024e-05,7.706387407482012e-05
2016-06-15,2016-06-14,-0.001954945002380904,-0.0024643495757480875,1.0000000000000002,0.20376182934687337,0.0004075236586937467,0.00010188091467343668,0.0005094045733671835
2016-06-16,2016-06-15,0.00034409005176106843,0.00024406469689033418,1.0,0.040010141948293707,8.002028389658741e-05,2.0005070974146854e-05,0.00010002535487073426
2016-06-17,2016-06-16,-0.0048462381969635445,-0.004951784577297029,1.0,0.04221855213339373,8.443710426678747e-05,2.1109276066696867e-05,0.00010554638033348433
2016-06-20,2016-06-17,0.004080855133901,0.003949739506059893,1.0,0.052446251136443134,0.00010489250227288627,2.6223125568221568e-05,0.00013111562784110783
2016-06-21,2016-06-20,0.0017172380787929555,0.0016294412101069762,1.0,0.035118747474391754,7.023749494878352e-05,1.755937373719588e-05,8.779686868597939e-05
2016-06-22,2016-06-21,-0.002273958705823149,-0.0022994310098993645,0.9999999999999999,0.010188921630486139,2.037784326097228e-05,5.09446081524307e-06,2.5472304076215348e-05
2016-06-23,2016-06-22,0.01264221344208238,0.01221747663364542,1.0,0.1698947233747838,0.00033978944674956763,8.494736168739191e-05,0.00042473680843695957
2016-06-24,2016-06-23,-0.03274732071144903,-0.03279828618782941,1.0,0.020386190552152864,4.077238110430573e-05,1.0193095276076432e-05,5.096547638038216e-05
2016-06-27,2016-06-24,-0.007959170191517933,-0.008910521632443505,0.7960397963543305,0.3805405763702284,0.0007610811527404569,0.00019027028818511423,0.0009513514409255711
2016-06-28,2016-06-27,0.010589895418517884,0.010457908804361838,0.7465594532118527,0.05279464566241839,0.0001055892913248368,2.63973228312092e-05,0.00013198661415604599
2016-06-29,2016-06-28,0.009395422970606727,0.009289821719624631,0.7043189528190139,0.04224050039283879,8.448100078567759e-05,2.1120250196419397e-05,0.00010560125098209698
2016-06-30,2016-06-29,0.005415929170737346,0.005340848932813377,0.6748115991152644,0.030032095169587464,6.006419033917493e-05,1.5016047584793732e-05,7.508023792396866e-05
2016-07-01,2016-06-30,0.0053068729954935685,0.005277550512619112,0.665046019649363,0.011728993149782645,2.345798629956529e-05,5.864496574891323e-06,2.9322482874456615e-05
2016-07-05,2016-07-01,-0.004609142971746375,-0.0046289537500272095,0.6707816594605264,0.007924311312333662,1.5848622624667323e-05,3.962155656166831e-06,1.9810778280834156e-05
2016-07-06,2016-07-05,0.003234817616047864,0.003216014727833262,0.6649762328829601,0.007521155285840665,1.5042310571681332e-05,3.760577642920333e-06,1.8802888214601665e-05
2016-07-07,2016-07-06,-0.0027976826922043313,-0.003219077883350747,0.6607707063358105,0.16855807645856624,0.0003371161529171325,8.427903822928313e-05,0.0004213951911464156
2016-07-08,2016-07-07,0.00847098209974116,0.008460084229533274,0.6603506259023846,0.004359148083154359,8.718296166308717e-06,2.1795740415771793e-06,1.0897870207885896e-05
2016-07-11,2016-07-08,0.00046990554550090037,0.00013255145958722024,0.6950621612218272,0.13494163436547207,0.00026988326873094413,6.747081718273603e-05,0.00033735408591368014
2016-07-12,2016-07-11,-0.00015041926476823213,-0.00018585317286560812,0.6929758380686628,0.014173563238950401,2.8347126477900803e-05,7.086781619475201e-06,3.5433908097376e-05
2016-07-13,2016-07-12,0.0021952377558545504,0.002145196823546985,0.6800974249467152,0.020016372923026146,4.00327458460523e-05,1.0008186461513074e-05,5.004093230756537e-05
2016-07-14,2016-07-13,-0.00014340404681827134,-0.00015245723404692412,0.6770984958203019,0.003621274891461107,7.242549782922215e-06,1.8106374457305537e-06,9.053187228652767e-06
2016-07-15,2016-07-14,-0.0016615930032972928,-0.0021629919303576464,0.6699502216223303,0.2005595708241414,0.00040111914164828275,0.00010027978541207069,0.0005013989270603535
2016-07-18,2016-07-15,0.0024177265370621034,0.002408882185815488,0.6693889453661662,0.0035377404986460526,7.075480997292105e-06,1.7688702493230263e-06,8.84435124661513e-06
2016-07-19,2016-07-18,-0.0010656620446654742,-0.0010934468741242748,0.6802980020400098,0.011113931783520214,2.222786356704043e-05,5.556965891760107e-06,2.7784829458800537e-05
2016-07-20,2016-07-19,0.0018691440418054954,0.0018579508578436953,0.6834698591353204,0.0044772735847199985,8.954547169439997e-06,2.2386367923599993e-06,1.1193183961799996e-05
2016-07-21,2016-07-20,-4.9828605594060384e-05,-6.324297489853918e-05,0.6830574802079367,0.0053657477217915195,1.073149544358304e-05,2.68287386089576e-06,1.34143693044788e-05
2016-07-22,2016-07-21,0.002125336758494756,0.002117459385181738,0.6802127478601789,0.003150949325207139,6.301898650414278e-06,1.5754746626035694e-06,7.877373313017847e-06
2016-07-25,2016-07-22,-0.0020421693216731104,-0.0020790722436251382,0.6945211461662222,0.014761168780811115,2.9522337561622233e-05,7.380584390405558e-06,3.690292195202779e-05
2016-07-26,2016-07-25,0.0027653368979169562,0.0020990895070459184,0.9610201025146371,0.26649895634841514,0.0005329979126968303,0.00013324947817420758,0.0006662473908710378
2016-07-27,2016-07-26,0.006939142363065708,0.006707399564307463,1.0,0.0926971195032983,0.0001853942390065966,4.634855975164915e-05,0.00023174279875824575
2016-07-28,2016-07-27,0.0003118483045470402,-0.000252174136143261,0.9999999999999997,0.22560897627612048,0.000451217952552241,0.00011280448813806025,0.0005640224406903012
2016-07-29,2016-07-28,0.0035450922703398674,0.0034375305520165703,1.0,0.04302468732931876,8.604937465863752e-05,2.151234366465938e-05,0.0001075617183232969
2016-08-01,2016-07-29,-0.00048535335851821577,-0.0005787706320847965,1.0,0.0373669094266323,7.47338188532646e-05,1.868345471331615e-05,9.341727356658076e-05
2016-08-02,2016-08-01,-0.0069440889781475805,-0.006975933949556542,0.9999999999999999,0.012737988563584574,2.5475977127169148e-05,6.368994281792287e-06,3.184497140896144e-05
2016-08-03,2016-08-02,0.0037172265984868813,0.0036064491174263133,1.0,0.04431099242422715,8.86219848484543e-05,2.2155496212113575e-05,0.00011077748106056787
2016-08-04,2016-08-03,0.0026418375777621387,0.0026086468619937677,1.0,0.013276286307348478,2.6552572614696957e-05,6.638143153674239e-06,3.3190715768371195e-05
2016-08-05,2016-08-04,0.006624095132204751,0.00612016466155453,1.0,0.20157218826008821,0.0004031443765201764,0.0001007860941300441,0.0005039304706502205
2016-08-08,2016-08-05,0.0007688277509380376,0.0006411063543649716,0.9999999999999998,0.0510885586292264,0.00010217711725845279,2.5544279314613198e-05,0.000127721396573066
2016-08-09,2016-08-08,0.0035032081488596493,0.0034427024175715123,1.0,0.024202292515254797,4.84045850305096e-05,1.21011462576274e-05,6.050573128813699e-05
2016-08-10,2016-08-09,-0.0017152235141017652,-0.0017921270782268988,0.9999999999999999,0.03076142565005348,6.152285130010696e-05,1.538071282502674e-05,7.69035641251337e-05
2016-08-11,2016-08-10,0.0032884913485608253,0.0032343378363925875,1.0,0.021661404867295064,4.332280973459013e-05,1.0830702433647533e-05,5.4153512168237666e-05
2016-08-12,2016-08-11,-0.0004372467193231483,-0.0004732422744215017,1.0,0.014398222039341366,2.879644407868273e-05,7.199111019670683e-06,3.5995555098353415e-05
2016-08-15,2016-08-12,0.004247628749053877,0.004228089845291688,1.0,0.00781556150487557,1.563112300975114e-05,3.907780752437785e-06,1.9538903762188928e-05
2016-08-16,2016-08-15,-0.004064814831627116,-0.004109159987152316,1.0000000000000002,0.017738062210079814,3.5476124420159624e-05,8.869031105039906e-06,4.4345155525199534e-05
2016-08-17,2016-08-16,0.0003828563980163934,0.0002946099354484268,1.0,0.03529858502718662,7.059717005437324e-05,1.764929251359331e-05,8.824646256796655e-05
2016-08-18,2016-08-17,0.003071787577367365,0.0029553387281025644,1.0,0.04657953970592027,9.315907941184054e-05,2.3289769852960135e-05,0.00011644884926480068
2016-08-19,2016-08-18,-0.002836119310731712,-0.0028925788175024557,1.0,0.022583802708297518,4.516760541659504e-05,1.129190135414876e-05,5.64595067707438e-05
2016-08-22,2016-08-19,-0.00018501335560308608,-0.0002492039874945716,1.0,0.0256762527565942,5.13525055131884e-05,1.28381263782971e-05,6.41906318914855e-05
2016-08-23,2016-08-22,0.002103960150483141,0.002072177745524897,0.9999999999999999,0.012712961983297466,2.542592396659493e-05,6.356480991648733e-06,3.1782404958243664e-05
2016-08-24,2016-08-23,-0.004452914942869678,-0.0044614023844775415,0.9999999999999998,0.0033949766431454614,6.789953286290923e-06,1.6974883215727308e-06,8.487441607863654e-06
2016-08-25,2016-08-24,-0.00045652030630072857,-0.0005096544337100036,1.0,0.021253650963709986,4.2507301927419974e-05,1.0626825481854993e-05,5.313412740927496e-05
2016-08-26,2016-08-25,-0.002115199831491712,-0.0021283442351054025,0.9999999999999998,0.005257761445476045,1.051552289095209e-05,2.6288807227380224e-06,1.3144403613690113e-05
2016-08-29,2016-08-26,0.005100724311942281,0.005027609133234479,1.0,0.02924607148312107,5.849214296624214e-05,1.4623035741560535e-05,7.311517870780267e-05
2016-08-30,2016-08-29,-0.0018044341419633137,-0.0018386170457174457,1.0,0.01367316150165282,2.734632300330564e-05,6.83658075082641e-06,3.418290375413205e-05
2016-08-31,2016-08-30,-0.0024618860911241477,-0.002536473492519254,1.0,0.029834960558042578,5.9669921116085154e-05,1.4917480279021289e-05,7.458740139510644e-05
2016-09-01,2016-08-31,0.002499801987135089,0.002074598728750363,1.0,0.17008130335389024,0.0003401626067077805,8.504065167694513e-05,0.00042520325838472564
2016-09-02,2016-09-01,0.007346480673849713,0.0067887856675100736,1.0,0.2230780025358557,0.00044615600507171135,0.00011153900126792784,0.0005576950063396392
2016-09-06,2016-09-02,0.005348244107673173,0.00517672762710189,1.0,0.06860659222851312,0.00013721318445702625,3.430329611425656e-05,0.0001715164805712828
2016-09-07,2016-09-06,0.0014727177766942791,0.0014176212008164817,1.0,0.02203863035111897,4.4077260702237947e-05,1.1019315175559487e-05,5.5096575877797437e-05
2016-09-08,2016-09-07,-0.0021632644418958743,-0.0021926265524407234,1.0,0.011744844217939643,2.3489688435879286e-05,5.872422108969821e-06,2.9362110544849107e-05
2016-09-09,2016-09-08,-0.024834470803786576,-0.0248681937484658,1.0,0.013489177871689857,2.6978355743379716e-05,6.744588935844929e-06,3.3722944679224644e-05
2016-09-12,2016-09-09,0.012714497670401058,0.012508664771621143,1.0,0.08233315951196603,0.00016466631902393205,4.116657975598301e-05,0.00020583289877991508
2016-09-13,2016-09-12,-0.016164186884861168,-0.01630419875666573,1.0,0.05600474872182436,0.00011200949744364872,2.800237436091218e-05,0.0001400118718045609
2016-09-14,2016-09-13,-0.00037538536692280626,-0.0005119848341938534,1.0,0.05463978690841885,0.0001092795738168377,2.7319893454209424e-05,0.00013659946727104713
2016-09-15,2016-09-14,0.011512517306339131,0.011498002462856665,1.0,0.005805937392986703,1.1611874785973407e-05,2.9029686964933517e-06,1.4514843482466758e-05
2016-09-16,2016-09-15,-0.008572595164291364,-0.008638423232201906,0.9999999999999999,0.02633122716421684,5.2662454328433685e-05,1.3165613582108421e-05,6.58280679105421e-05
2016-09-19,2016-09-16,0.0022451943525559964,0.0021676155703346817,0.9804106493578122,0.03103151288852586,6.206302577705172e-05,1.551575644426293e-05,7.757878222131465e-05
2016-09-20,2016-09-19,0.0013273624226500156,0.0006729413952238715,0.9421137643801076,0.26176841097045767,0.0005235368219409153,0.00013088420548522882,0.0006544210274261441
2016-09-21,2016-09-20,0.014167931631936803,0.014149090161321737,0.9438754548415622,0.007536588246026432,1.5073176492052865e-05,3.768294123013216e-06,1.884147061506608e-05
2016-09-22,2016-09-21,0.0072262220445252975,0.007112410915358422,0.898351003174812,0.045524451666750204,9.104890333350041e-05,2.2762225833375102e-05,0.00011381112916687552
2016-09-23,2016-09-22,-0.00848796260603967,-0.008510236307485671,0.892538293521778,0.008909480578400672,1.7818961156801343e-05,4.454740289200336e-06,2.227370144600168e-05
2016-09-26,2016-09-23,-0.007489847496680278,-0.007529363866417571,0.8767317456268606,0.015806547894917422,3.161309578983484e-05,7.90327394745871e-06,3.9516369737293556e-05
2016-09-27,2016-09-26,0.0077906087322826955,0.007369255019771083,0.9217737718311041,0.168541485004645,0.00033708297000929,8.42707425023225e-05,0.0004213537125116125
2016-09-28,2016-09-27,0.004566982509495941,0.004536287101960091,0.9119152264872616,0.012278163014339927,2.4556326028679856e-05,6.139081507169964e-06,3.069540753584982e-05
2016-09-29,2016-09-28,-0.010544989589628254,-0.010568058583346493,0.9142612660748357,0.009227597487295625,1.845519497459125e-05,4.6137987436478125e-06,2.3068993718239063e-05
2016-09-30,2016-09-29,0.0075631588132071366,0.007499833129575893,0.8889309926223382,0.02533027345249758,5.066054690499516e-05,1.266513672624879e-05,6.332568363124396e-05
2016-10-03,2016-09-30,-0.00047359128013705167,-0.0009690182218646759,0.8042682402899829,0.1981707766910497,0.0003963415533820994,9.908538834552485e-05,0.0004954269417276242
2016-10-04,2016-10-03,-0.00272858852269258,-0.003378524520399568,0.7835027382311731,0.2599743990827953,0.0005199487981655906,0.00012998719954139765,0.0006499359977069882
2016-10-05,2016-10-04,0.005731824095059721,0.005709976639152539,0.7913514018379031,0.008738982362872724,1.747796472574545e-05,4.369491181436362e-06,2.184745590718181e-05
2016-10-06,2016-10-05,0.00032497029691905537,0.00031175629171996367,0.7862208890480749,0.005285602079636673,1.0571204159273345e-05,2.6428010398183363e-06,1.3214005199091682e-05
