ts,decision_ts,gross,net,exposure,turnover,txn_cost,slippage_cost,costs
2016-06-06,2016-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-07,2016-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-08,2016-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-09,2016-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-10,2016-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-13,2016-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-14,2016-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-15,2016-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-16,2016-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-17,2016-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-20,2016-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-21,2016-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-22,2016-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-23,2016-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-24,2016-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-27,2016-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-28,2016-06-27,0.01803602572466656,0.01783602572466656,1.0,1.0,0.0002,0.0,0.0002
2016-06-29,2016-06-28,0.01702759235153173,0.01702759235153173,1.0,0.0,0.0,0.0,0.0
2016-06-30,2016-06-29,0.013645562834888825,0.013645562834888825,1.0,0.0,0.0,0.0,0.0
2016-07-01,2016-06-30,0.0021004508801811816,0.0021004508801811816,1.0,0.0,0.0,0.0,0.0
2016-07-05,2016-07-01,-0.007193190358265489,-0.007193190358265489,1.0,0.0,0.0,0.0,0.0
2016-07-06,2016-07-05,0.005997792706853966,0.005997792706853966,1.0,0.0,0.0,0.0,0.0
2016-07-07,2016-07-06,-0.0006200747903352122,-0.0006200747903352122,1.0,0.0,0.0,0.0,0.0
2016-07-08,2016-07-07,0.014890445928336549,0.014890445928336549,1.0,0.0,0.0,0.0,0.0
2016-07-11,2016-07-08,0.003526922273814348,0.003526922273814348,1.0,0.0,0.0,0.0,0.0
2016-07-12,2016-07-11,0.0072633697098869465,0.0072633697098869465,1.0,0.0,0.0,0.0,0.0
2016-07-13,2016-07-12,-0.00013956166421391636,-0.00013956166421391636,1.0,0.0,0.0,0.0,0.0
2016-07-14,2016-07-13,0.005583458768219751,0.005583458768219751,1.0,0.0,0.0,0.0,0.0
2016-07-15,2016-07-14,-0.0013418160868251539,-0.0013418160868251539,1.0,0.0,0.0,0.0,0.0
2016-07-18,2016-07-15,0.0,-0.0002,0.0,1.0,0.0002,0.0,0.0002
2016-07-19,2016-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-20,2016-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-21,2016-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-22,2016-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-25,2016-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-26,2016-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-27,2016-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-28,2016-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-29,2016-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-01,2016-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-02,2016-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-03,2016-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-04,2016-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-05,2016-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-08,2016-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-09,2016-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-10,2016-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-11,2016-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-12,2016-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-15,2016-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-16,2016-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-17,2016-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-18,2016-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-19,2016-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-22,2016-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-23,2016-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-24,2016-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-25,2016-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-26,2016-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-29,2016-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-30,2016-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-31,2016-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-01,2016-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-02,2016-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-06,2016-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-07,2016-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-08,2016-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-09,2016-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-12,2016-09-09,0.014347325469371786,0.014147325469371785,1.0,1.0,0.0002,0.0,0.0002
2016-09-13,2016-09-12,-0.014375523079395158,-0.014375523079395158,1.0,0.0,0.0,0.0,0.0
2016-09-14,2016-09-13,-0.0003751903233955023,-0.0003751903233955023,1.0,0.0,0.0,0.0,0.0
2016-09-15,2016-09-14,0.009992985896339679,0.009992985896339679,1.0,0.0,0.0,0.0,0.0
2016-09-16,2016-09-15,-0.00887218354208319,-0.00887218354208319,1.0,0.0,0.0,0.0,0.0
2016-09-19,2016-09-16,0.00018750783070453636,0.00018750783070453636,1.0,0.0,0.0,0.0,0.0
2016-09-20,2016-09-19,4.68324195888048e-05,4.68324195888048e-05,1.0,0.0,0.0,0.0,0.0
2016-09-21,2016-09-20,0.011245474537833866,0.011245474537833866,1.0,0.0,0.0,0.0,0.0
2016-09-22,2016-09-21,0.006301479498698415,0.006301479498698415,1.0,0.0,0.0,0.0,0.0
2016-09-23,2016-09-22,-0.005479267072237337,-0.005479267072237337,1.0,0.0,0.0,0.0,0.0
2016-09-26,2016-09-23,-0.008102226748891828,-0.008102226748891828,1.0,0.0,0.0,0.0,0.0
2016-09-27,2016-09-26,0.006207999425658528,0.006207999425658528,1.0,0.0,0.0,0.0,0.0
2016-09-28,2016-09-27,0.00496354793837539,0.00496354793837539,1.0,0.0,0.0,0.0,0.0
2016-09-29,2016-09-28,-0.009047298372365287,-0.009047298372365287,1.0,0.0,0.0,0.0,0.0
2016-09-30,2016-09-29,0.007546163737871758,0.007546163737871758,1.0,0.0,0.0,0.0,0.0
2016-10-03,2016-09-30,-0.0024040881420446247,-0.0024040881420446247,1.0,0.0,0.0,0.0,0.0
2016-10-04,2016-10-03,-0.005097813095460868,-0.005097813095460868,1.0,0.0,0.0,0.0,0.0
2016-10-05,2016-10-04,0.0044252479944231204,0.0044252479944231204,1.0,0.0,0.0,0.0,0.0
2016-10-06,2016-10-05,0.0006956077219675283,0.0006956077219675283,1.0,0.0,0.0,0.0,0.0
2016-10-07,2016-10-06,-0.0034294443291796872,-0.0034294443291796872,1.0,0.0,0.0,0.0,0.0
2016-10-10,2016-10-07,0.00520838174732563,0.00520838174732563,1.0,0.0,0.0,0.0,0.0
2016-10-11,2016-10-10,-0.012629584289772233,-0.012629584289772233,1.0,0.0,0.0,0.0,0.0
2016-10-12,2016-10-11,0.0013119713615477036,0.0013119713615477036,1.0,0.0,0.0,0.0,0.0
2016-10-13,2016-10-12,-0.003275523770716382,-0.003275523770716382,1.0,0.0,0.0,0.0,0.0
2016-10-14,2016-10-13,0.0005164105590735879,0.0005164105590735879,1.0,0.0,0.0,0.0,0.0
2016-10-17,2016-10-14,-0.003472176479584199,-0.003472176479584199,1.0,0.0,0.0,0.0,0.0
2016-10-18,2016-10-17,0.006262368398515461,0.006262368398515461,1.0,0.0,0.0,0.0,0.0
2016-10-19,2016-10-18,0.0026671285738755213,0.0026671285738755213,1.0,0.0,0.0,0.0,0.0
2016-10-20,2016-10-19,-0.0018666879725734997,-0.0018666879725734997,1.0,0.0,0.0,0.0,0.0
2016-10-21,2016-10-20,0.0004675090819328265,0.0004675090819328265,1.0,0.0,0.0,0.0,0.0
2016-10-24,2016-10-21,0.0042527510995378215,0.0042527510995378215,1.0,0.0,0.0,0.0,0.0
2016-10-25,2016-10-24,-0.00335055713503718,-0.00335055713503718,1.0,0.0,0.0,0.0,0.0
2016-10-26,2016-10-25,-0.002007716671137194,-0.002007716671137194,1.0,0.0,0.0,0.0,0.0
2016-10-27,2016-10-26,-0.002666825627254954,-0.002666825627254954,1.0,0.0,0.0,0.0,0.0
2016-10-28,2016-10-27,-0.002955410649828849,-0.002955410649828849,1.0,0.0,0.0,0.0,0.0
2016-10-31,2016-10-28,4.709591578611061e-05,4.709591578611061e-05,1.0,0.0,0.0,0.0,0.0
2016-11-01,2016-10-31,-0.007245394132254335,-0.007245394132254335,1.0,0.0,0.0,0.0,0.0
2016-11-02,2016-11-01,-0.006018620192091095,-0.006018620192091095,1.0,0.0,0.0,0.0,0.0
2016-11-03,2016-11-02,-0.004577127342063059,-0.004577127342063059,1.0,0.0,0.0,0.0,0.0
2016-11-04,2016-11-03,-0.0011016176304425862,-0.0011016176304425862,1.0,0.0,0.0,0.0,0.0
2016-11-07,2016-11-04,0.02205701643449487,0.02205701643449487,1.0,0.0,0.0,0.0,0.0
2016-11-08,2016-11-07,0.0045039021410124835,0.0045039021410124835,1.0,0.0,0.0,0.0,0.0
2016-11-09,2016-11-08,0.010602046919760522,0.010602046919760522,1.0,0.0,0.0,0.0,0.0
2016-11-10,2016-11-09,0.002495578491299444,0.002495578491299444,1.0,0.0,0.0,0.0,0.0
2016-11-11,2016-11-10,-0.002304997253460117,-0.002304997253460117,1.0,0.0,0.0,0.0,0.0
2016-11-14,2016-11-11,0.0007855012031403596,0.0007855012031403596,1.0,0.0,0.0,0.0,0.0
2016-11-15,2016-11-14,0.007802772380907763,0.007802772380907763,1.0,0.0,0.0,0.0,0.0
2016-11-16,2016-11-15,-0.0018783382096493328,-0.0018783382096493328,1.0,0.0,0.0,0.0,0.0
2016-11-17,2016-11-16,0.005140727961985503,0.005140727961985503,1.0,0.0,0.0,0.0,0.0
2016-11-18,2016-11-17,-0.0022375701213422916,-0.0022375701213422916,1.0,0.0,0.0,0.0,0.0
2016-11-21,2016-11-18,0.007551459480477751,0.007551459480477751,1.0,0.0,0.0,0.0,0.0
2016-11-22,2016-11-21,0.0,-0.0002,0.0,1.0,0.0002,0.0,0.0002
2016-11-23,2016-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-25,2016-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-28,2016-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-29,2016-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-30,2016-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-01,2016-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-02,2016-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-05,2016-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-06,2016-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-07,2016-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-08,2016-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-09,2016-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-12,2016-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-13,2016-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-14,2016-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-15,2016-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-16,2016-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-19,2016-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-20,2016-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-21,2016-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-22,2016-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-23,2016-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-27,2016-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-28,2016-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-29,2016-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-30,2016-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03,2016-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04,2017-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-05,2017-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-06,2017-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-09,2017-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-10,2017-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-11,2017-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-12,2017-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-13,2017-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-17,2017-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-18,2017-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-19,2017-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-20,2017-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-23,2017-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-24,2017-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-25,2017-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-26,2017-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-27,2017-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-30,2017-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-31,2017-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-01,2017-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-02,2017-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-03,2017-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-06,2017-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-07,2017-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-08,2017-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-09,2017-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-10,2017-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-13,2017-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-14,2017-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-15,2017-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-16,2017-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-17,2017-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-21,2017-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-22,2017-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-23,2017-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-24,2017-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-27,2017-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-28,2017-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-01,2017-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-02,2017-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-03,2017-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-06,2017-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-07,2017-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-08,2017-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-09,2017-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-10,2017-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-13,2017-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-14,2017-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-15,2017-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-16,2017-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-17,2017-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-20,2017-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-21,2017-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-22,2017-03-21,0.0023531556146476618,0.0021531556146476617,1.0,1.0,0.0002,0.0,0.0002
2017-03-23,2017-03-22,-0.0010670992031014404,-0.0010670992031014404,1.0,0.0,0.0,0.0,0.0
2017-03-24,2017-03-23,-0.000726394777729289,-0.000726394777729289,1.0,0.0,0.0,0.0,0.0
2017-03-27,2017-03-24,-0.0010262785108086092,-0.0010262785108086092,1.0,0.0,0.0,0.0,0.0
2017-03-28,2017-03-27,0.007276826652523827,0.007276826652523827,1.0,0.0,0.0,0.0,0.0
2017-03-29,2017-03-28,0.0009348374769126977,0.0009348374769126977,1.0,0.0,0.0,0.0,0.0
