ts,decision_ts,gross,net,exposure,turnover,txn_cost,slippage_cost,costs
2016-05-12,2016-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-13,2016-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-16,2016-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-17,2016-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-18,2016-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-19,2016-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-20,2016-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-23,2016-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-24,2016-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-25,2016-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-26,2016-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-27,2016-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-30,2016-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-31,2016-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-01,2016-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-02,2016-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-03,2016-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-06,2016-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-07,2016-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-08,2016-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-09,2016-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-10,2016-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-13,2016-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-14,2016-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-15,2016-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-16,2016-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-17,2016-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-20,2016-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-21,2016-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-22,2016-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-23,2016-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-24,2016-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-27,2016-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-28,2016-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-29,2016-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-30,2016-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-01,2016-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-04,2016-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-05,2016-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-06,2016-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-07,2016-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-08,2016-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-11,2016-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-12,2016-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-13,2016-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-14,2016-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-15,2016-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-18,2016-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-19,2016-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-20,2016-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-21,2016-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-22,2016-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-25,2016-07-22,0.01565949783529086,0.015459497835290858,1.0,1.0,0.0002,0.0,0.0002
2016-07-26,2016-07-25,-0.0006755911956809468,-0.0006755911956809468,1.0,0.0,0.0,0.0,0.0
2016-07-27,2016-07-26,-0.00169015666112049,-0.00169015666112049,1.0,0.0,0.0,0.0,0.0
2016-07-28,2016-07-27,-0.0011609330420851993,-0.0011609330420851993,1.0,0.0,0.0,0.0,0.0
2016-07-29,2016-07-28,-0.003971002129927292,-0.003971002129927292,1.0,0.0,0.0,0.0,0.0
2016-08-01,2016-07-29,0.021003972292843898,0.021003972292843898,1.0,0.0,0.0,0.0,0.0
2016-08-02,2016-08-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-08-03,2016-08-02,0.016929012677594724,0.016929012677594724,1.0,0.0,0.0,0.0,0.0
2016-08-04,2016-08-03,0.004120766150540245,0.004120766150540245,1.0,0.0,0.0,0.0,0.0
2016-08-05,2016-08-04,0.0019587438421893033,0.0019587438421893033,1.0,0.0,0.0,0.0,0.0
2016-08-08,2016-08-05,-0.0070980177423811686,-0.0070980177423811686,1.0,0.0,0.0,0.0,0.0
2016-08-09,2016-08-08,0.002906412210693654,0.002906412210693654,1.0,0.0,0.0,0.0,0.0
2016-08-10,2016-08-09,-0.013438032679318979,-0.013438032679318979,1.0,0.0,0.0,0.0,0.0
2016-08-11,2016-08-10,-0.020822495475209313,-0.020822495475209313,1.0,0.0,0.0,0.0,0.0
2016-08-12,2016-08-11,-0.0024192572522898637,-0.0024192572522898637,1.0,0.0,0.0,0.0,0.0
2016-08-15,2016-08-12,0.003201181774415529,0.003201181774415529,1.0,0.0,0.0,0.0,0.0
2016-08-16,2016-08-15,0.014117523988503633,0.014117523988503633,1.0,0.0,0.0,0.0,0.0
2016-08-17,2016-08-16,-0.033849042636585946,-0.033849042636585946,1.0,0.0,0.0,0.0,0.0
2016-08-18,2016-08-17,-0.006612204712255654,-0.006612204712255654,1.0,0.0,0.0,0.0,0.0
2016-08-19,2016-08-18,-0.010977854044983193,-0.010977854044983193,1.0,0.0,0.0,0.0,0.0
2016-08-22,2016-08-19,-0.007609047598793439,-0.007609047598793439,1.0,0.0,0.0,0.0,0.0
2016-08-23,2016-08-22,0.0031378631887633013,0.0031378631887633013,1.0,0.0,0.0,0.0,0.0
2016-08-24,2016-08-23,-0.010544430280438832,-0.010544430280438832,1.0,0.0,0.0,0.0,0.0
2016-08-25,2016-08-24,-0.003773150381391921,-0.003773150381391921,1.0,0.0,0.0,0.0,0.0
2016-08-26,2016-08-25,0.017964962734754897,0.017964962734754897,1.0,0.0,0.0,0.0,0.0
2016-08-29,2016-08-26,0.006536291697658347,0.006536291697658347,1.0,0.0,0.0,0.0,0.0
2016-08-30,2016-08-29,0.01553524437995768,0.01553524437995768,1.0,0.0,0.0,0.0,0.0
2016-08-31,2016-08-30,0.010747651381183054,0.010747651381183054,1.0,0.0,0.0,0.0,0.0
2016-09-01,2016-08-31,-0.043482480629019826,-0.043482480629019826,1.0,0.0,0.0,0.0,0.0
2016-09-02,2016-09-01,0.003815822886568565,0.003815822886568565,1.0,0.0,0.0,0.0,0.0
2016-09-05,2016-09-02,-0.011353296799374357,-0.011353296799374357,1.0,0.0,0.0,0.0,0.0
2016-09-06,2016-09-05,-0.011688705054002657,-0.011688705054002657,1.0,0.0,0.0,0.0,0.0
2016-09-07,2016-09-06,0.0,-0.0002,0.0,1.0,0.0002,0.0,0.0002
2016-09-08,2016-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-09,2016-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-12,2016-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-13,2016-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-14,2016-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-15,2016-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-16,2016-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-19,2016-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-20,2016-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-21,2016-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-22,2016-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-23,2016-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-26,2016-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-27,2016-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-28,2016-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-29,2016-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-30,2016-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-03,2016-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-04,2016-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-05,2016-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-06,2016-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-07,2016-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-10,2016-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-11,2016-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-12,2016-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-13,2016-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-14,2016-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-17,2016-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-18,2016-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-19,2016-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-20,2016-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-21,2016-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-24,2016-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-25,2016-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-26,2016-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-27,2016-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-28,2016-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-31,2016-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-01,2016-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-02,2016-11-01,-0.00850672396016161,-0.008706723960161611,1.0,1.0,0.0002,0.0,0.0002
2016-11-03,2016-11-02,0.008529042212070292,0.008529042212070292,1.0,0.0,0.0,0.0,0.0
2016-11-04,2016-11-03,-0.007628743762310597,-0.007628743762310597,1.0,0.0,0.0,0.0,0.0
2016-11-07,2016-11-04,-0.0030598607543418366,-0.0030598607543418366,1.0,0.0,0.0,0.0,0.0
2016-11-08,2016-11-07,0.004540403280391958,0.004540403280391958,1.0,0.0,0.0,0.0,0.0
2016-11-09,2016-11-08,-0.0036360943510462818,-0.0036360943510462818,1.0,0.0,0.0,0.0,0.0
2016-11-10,2016-11-09,0.01345699994392846,0.01345699994392846,1.0,0.0,0.0,0.0,0.0
2016-11-11,2016-11-10,0.006301624330362854,0.006301624330362854,1.0,0.0,0.0,0.0,0.0
2016-11-14,2016-11-11,-0.0002237136634978265,-0.0002237136634978265,1.0,0.0,0.0,0.0,0.0
2016-11-15,2016-11-14,-0.015957008238070003,-0.015957008238070003,1.0,0.0,0.0,0.0,0.0
2016-11-16,2016-11-15,-0.0017175435565947028,-0.0017175435565947028,1.0,0.0,0.0,0.0,0.0
2016-11-17,2016-11-16,0.03150059798946758,0.03150059798946758,1.0,0.0,0.0,0.0,0.0
2016-11-18,2016-11-17,-0.0007358413421267862,-0.0007358413421267862,1.0,0.0,0.0,0.0,0.0
2016-11-21,2016-11-18,-0.0011537169597666264,-0.0011537169597666264,1.0,0.0,0.0,0.0,0.0
2016-11-22,2016-11-21,-0.017989253786685366,-0.017989253786685366,1.0,0.0,0.0,0.0,0.0
2016-11-23,2016-11-22,-0.014414799715742554,-0.014414799715742554,1.0,0.0,0.0,0.0,0.0
2016-11-24,2016-11-23,-0.0017011983165312605,-0.0017011983165312605,1.0,0.0,0.0,0.0,0.0
2016-11-25,2016-11-24,0.007833926502128774,0.007833926502128774,1.0,0.0,0.0,0.0,0.0
2016-11-28,2016-11-25,-0.007470198687737906,-0.007470198687737906,1.0,0.0,0.0,0.0,0.0
2016-11-29,2016-11-28,0.014417243300787197,0.014417243300787197,1.0,0.0,0.0,0.0,0.0
2016-11-30,2016-11-29,0.007569843141412402,0.007569843141412402,1.0,0.0,0.0,0.0,0.0
2016-12-01,2016-11-30,-0.006393530155021865,-0.006393530155021865,1.0,0.0,0.0,0.0,0.0
2016-12-02,2016-12-01,-0.024461665405543398,-0.024461665405543398,1.0,0.0,0.0,0.0,0.0
2016-12-05,2016-12-02,-0.01632321892420352,-0.01632321892420352,1.0,0.0,0.0,0.0,0.0
2016-12-06,2016-12-05,-0.008479662100243535,-0.008479662100243535,1.0,0.0,0.0,0.0,0.0
2016-12-07,2016-12-06,0.001368400469142994,0.001368400469142994,1.0,0.0,0.0,0.0,0.0
2016-12-08,2016-12-07,0.014952442091866303,0.014952442091866303,1.0,0.0,0.0,0.0,0.0
2016-12-09,2016-12-08,-0.014266135745262032,-0.014266135745262032,1.0,0.0,0.0,0.0,0.0
2016-12-12,2016-12-09,0.005752265272075174,0.005752265272075174,1.0,0.0,0.0,0.0,0.0
2016-12-13,2016-12-12,-0.0039435108803203,-0.0039435108803203,1.0,0.0,0.0,0.0,0.0
2016-12-14,2016-12-13,-0.01242787181496774,-0.01242787181496774,1.0,0.0,0.0,0.0,0.0
2016-12-15,2016-12-14,0.018000315173837933,0.018000315173837933,1.0,0.0,0.0,0.0,0.0
2016-12-16,2016-12-15,-0.002634075107433076,-0.002634075107433076,1.0,0.0,0.0,0.0,0.0
2016-12-19,2016-12-16,-0.004209882546862387,-0.004209882546862387,1.0,0.0,0.0,0.0,0.0
2016-12-20,2016-12-19,0.0,-0.0002,0.0,1.0,0.0002,0.0,0.0002
2016-12-21,2016-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-22,2016-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-23,2016-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-26,2016-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-27,2016-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-28,2016-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-29,2016-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-30,2016-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-02,2016-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03,2017-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04,2017-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-05,2017-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-06,2017-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-09,2017-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-10,2017-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-11,2017-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-12,2017-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-13,2017-01-12,0.014703349315466685,0.014503349315466684,1.0,1.0,0.0002,0.0,0.0002
2017-01-16,2017-01-13,0.010627771821197785,0.010627771821197785,1.0,0.0,0.0,0.0,0.0
2017-01-17,2017-01-16,0.014556989201620407,0.014556989201620407,1.0,0.0,0.0,0.0,0.0
2017-01-18,2017-01-17,-0.010629091340170427,-0.010629091340170427,1.0,0.0,0.0,0.0,0.0
2017-01-19,2017-01-18,-0.006111360480051453,-0.006111360480051453,1.0,0.0,0.0,0.0,0.0
2017-01-20,2017-01-19,0.013078632712971494,0.013078632712971494,1.0,0.0,0.0,0.0,0.0
2017-01-23,2017-01-20,-0.010934773280246946,-0.010934773280246946,1.0,0.0,0.0,0.0,0.0
2017-01-24,2017-01-23,-0.00866917718618343,-0.00866917718618343,1.0,0.0,0.0,0.0,0.0
2017-01-25,2017-01-24,0.0023336663037101246,0.0023336663037101246,1.0,0.0,0.0,0.0,0.0
2017-01-26,2017-01-25,0.011738991096546858,0.011738991096546858,1.0,0.0,0.0,0.0,0.0
2017-01-27,2017-01-26,-0.00046016987623753725,-0.00046016987623753725,1.0,0.0,0.0,0.0,0.0
2017-01-30,2017-01-27,0.0032473737163669636,0.0032473737163669636,1.0,0.0,0.0,0.0,0.0
2017-01-31,2017-01-30,-0.013768810222142602,-0.013768810222142602,1.0,0.0,0.0,0.0,0.0
2017-02-01,2017-01-31,-0.002498258589011204,-0.002498258589011204,1.0,0.0,0.0,0.0,0.0
2017-02-02,2017-02-01,-0.0200609272499801,-0.0200609272499801,1.0,0.0,0.0,0.0,0.0
2017-02-03,2017-02-02,-0.0013781046831931043,-0.0013781046831931043,1.0,0.0,0.0,0.0,0.0
2017-02-06,2017-02-03,0.005319403502116682,0.005319403502116682,1.0,0.0,0.0,0.0,0.0
2017-02-07,2017-02-06,-0.01068237093839386,-0.01068237093839386,1.0,0.0,0.0,0.0,0.0
2017-02-08,2017-02-07,0.0034058380515806785,0.0034058380515806785,1.0,0.0,0.0,0.0,0.0
2017-02-09,2017-02-08,-0.0036959776232566854,-0.0036959776232566854,1.0,0.0,0.0,0.0,0.0
2017-02-10,2017-02-09,-0.003835914535380569,-0.003835914535380569,1.0,0.0,0.0,0.0,0.0
2017-02-13,2017-02-10,0.007777289862108905,0.007777289862108905,1.0,0.0,0.0,0.0,0.0
2017-02-14,2017-02-13,0.016037819365946948,0.016037819365946948,1.0,0.0,0.0,0.0,0.0
2017-02-15,2017-02-14,0.0006927404874081944,0.0006927404874081944,1.0,0.0,0.0,0.0,0.0
2017-02-16,2017-02-15,-0.015328731891906533,-0.015328731891906533,1.0,0.0,0.0,0.0,0.0
2017-02-17,2017-02-16,0.0016321199989792756,0.0016321199989792756,1.0,0.0,0.0,0.0,0.0
2017-02-20,2017-02-17,-0.01844985365837981,-0.01844985365837981,1.0,0.0,0.0,0.0,0.0
2017-02-21,2017-02-20,-0.01442944614289643,-0.01442944614289643,1.0,0.0,0.0,0.0,0.0
2017-02-22,2017-02-21,-0.001425250201672501,-0.001425250201672501,1.0,0.0,0.0,0.0,0.0
2017-02-23,2017-02-22,0.016530065073970368,0.016530065073970368,1.0,0.0,0.0,0.0,0.0
